0.104, 0.0999937, -0.06773426, 0.05185332, -0.05293993, -0.0133621, -0.006772998, 0.005185005, -0.005293659, -0.0133621
0.149, 0.0450077, 0.006345197, 0.01710557, -0.006213589, -0.01300072, -0.006477154, 0.005951002, -0.005573319, -0.02636282
0.174, 0.0249838, -0.05380818, 0.04910258, -0.05130177, -0.006082328, -0.007788684, 0.007212783, -0.006855034, -0.03244515
0.194, 0.0199928, -0.02192743, 0.05318926, -0.07942983, 0.008917596, -0.008192348, 0.008289848, -0.008443061, -0.02352755
0.200, 0.00502993, -0.02192743, 0.05318926, -0.07942983, 0.003946158, -0.008296317, 0.008559908, -0.008842588, -0.01958139
0.209, 0.00997611, 0.05174296, 0.02357963, -0.03589349, -0.008893114, -0.007775617, 0.008784989, -0.009200666, -0.02847451
0.334, 0.125016, 0.05099113, 0.01524678, -0.0004041467, 0.003618282, -0.001349251, 0.01050881, -0.00925119, -0.02485623
0.469, 0.134996, -0.0291201, 0.01720608, -0.2097821, -0.00865004, -0.005221401, 0.01292854, -0.03757092, -0.03350627
0.614, 0.14501, 0.007935721, -0.0007505084, 0.09276599, 0.004645478, -0.004074935, 0.01278122, -0.02411893, -0.02886079
0.759, 0.144996, -0.01071223, 0.05246477, -0.01598217, -0.006866669, -0.005408, 0.02043006, -0.02643628, -0.03572746
0.884, 0.124984, 0.001681954, 0.03503819, -0.04508758, -0.006867661, -0.005041491, 0.02479898, -0.03207152, -0.04259512
0.974, 0.0899993, 0.0294182, -0.007568813, 0.04378942, 0.0008214152, -0.002425282, 0.02400567, -0.0281305, -0.0417737
1.069, 0.0950024, 0.03454269, 0.06245408, -0.04553619, 0.02059709, 0.001101277, 0.02979673, -0.03245655, -0.02117661
1.189, 0.120012, 0.01843853, -0.000282649, -0.1583284, -0.003052425, 0.003312911, 0.02971596, -0.05145789, -0.02422904
1.300, 0.110008, 0.0328037, 0.07198322, -0.04643096, 0.006368983, 0.00711235, 0.03754491, -0.05656565, -0.01786005
1.390, 0.0900011, -0.02763183, 0.02622008, -0.004968431, 0.01297098, 0.004667998, 0.03994878, -0.05701281, -0.00488907
1.480, 0.0900042, 0.004391776, 0.06333342, -0.01239641, -0.0007060006, 0.005091141, 0.04564706, -0.05812854, -0.005595071
1.594, 0.114973, -0.04099593, 0.06745119, 0.02402894, -0.01073262, 0.0004211864, 0.05342836, -0.05536586, -0.01632769
1.695, 0.100026, 0.02570129, 0.05124804, -0.06185521, -0.002602041, 0.003075324, 0.05851182, -0.06155297, -0.01892973
1.840, 0.145001, 0.04878901, 0.1061976, -0.0637926, -0.003674066, 0.01044, 0.07377393, -0.07080297, -0.0226038
1.939, 0.0999901, 0.03319672, 0.03309675, -0.0277844, 0.01475571, 0.01383329, 0.07700741, -0.07358114, -0.007848082
2.005, 0.0650076, -0.009526012, 0.05001344, -0.0917173, -0.009668577, 0.01323957, 0.08026341, -0.07954346, -0.01751666
2.120, 0.114997, -0.01035726, 0.02522885, -0.03669189, 0.0006089913, 0.01209952, 0.08318506, -0.0837629, -0.01690767
2.240, 0.120002, 0.01030517, 0.006499446, 0.0115862, 0.002711423, 0.01334917, 0.08394399, -0.08237253, -0.01419624
2.359, 0.119975, 0.03619878, 0.1035276, -0.01119599, -0.02062347, 0.01786802, 0.09630186, -0.08371577, -0.03481971
2.484, 0.125004, 0.0859375, 0.05744987, -0.0307788, -0.004266464, 0.02885406, 0.103105, -0.08756325, -0.03908618
2.610, 0.12502, 0.04124468, 0.007293984, -0.0360019, -0.018548, 0.03404218, 0.1038147, -0.09206422, -0.05763418
2.725, 0.115007, -0.002327005, 0.01229002, -0.05790093, -0.002128684, 0.03385642, 0.1052412, -0.09872326, -0.05976287
2.869, 0.144985, 0.01669873, 0.02762138, -0.06030085, 0.001906928, 0.03651235, 0.1090942, -0.107466, -0.05785594
2.984, 0.114982, 0.004835933, -0.006039851, -0.03073717, 0.005819273, 0.0370273, 0.1083687, -0.1110002, -0.05203667
3.124, 0.140017, -0.02565077, 0.08527859, -0.03136699, 0.001408681, 0.03406168, 0.1204798, -0.1153921, -0.05062798
3.219, 0.0950031, -0.02318949, 0.04300913, -0.08359884, -0.02734348, 0.0320682, 0.1246721, -0.1233343, -0.07797146
3.315, 0.0950078, 0.06377368, 0.01372965, -0.01416999, 0.001140803, 0.0382104, 0.1255006, -0.1246805, -0.07683066
3.434, 0.119972, -0.04095903, 0.01058382, -0.02423717, 0.0161777, 0.03340841, 0.1271438, -0.1275883, -0.06065296
3.460, 0.0250611, -0.03787114, -0.01681734, -0.07572924, -0.002893175, 0.03243551, 0.1267806, -0.1294862, -0.06354614
3.519, 0.0599513, 0.0162848, 0.05583738, -0.05161684, -0.006383705, 0.03362241, 0.1300594, -0.1325807, -0.06992984
