0.049, 0.0349772, -0.02153685, -0.08045229, -0.03560886, 0.005355516, -0.0007532993, -0.002813997, -0.001245499, 0.005355516
0.144, 0.0950247, 0.08460037, -0.06172062, 0.03661614, -0.01694659, 0.007317117, -0.008635841, 0.002233937, -0.01159107
0.234, 0.089998, -0.03723289, -0.06289569, 0.03795226, 0.001952356, 0.003900846, -0.01425711, 0.005649566, -0.009638714
0.249, 0.0149934, -0.007436719, 0.004677063, -0.02864945, 0.008972591, 0.003790026, -0.01418591, 0.005220014, -0.0006661229
0.254, 0.0049987, -0.007436719, 0.004677063, -0.02864945, 0.003924943, 0.003752868, -0.01416251, 0.005076804, 0.00325882
0.279, 0.0250008, -0.0213521, 0.04447858, -0.08777427, -0.01869915, 0.003215428, -0.01305225, 0.002882379, -0.01544033
0.489, 0.210019, 0.06502304, 0.04148481, 0.03302769, 0.0172034, 0.01700439, -0.004551541, 0.009818822, 0.001763067
0.519, 0.0299767, 0.01258016, 0.001973275, 0.04187582, 0.001170698, 0.0173814, -0.004491724, 0.01107412, 0.002933765
0.774, 0.255011, -0.02727401, 0.01216841, -0.0946607, -0.003802155, 0.01041717, -0.00140907, -0.01306536, -0.0008683898
1.004, 0.23, 0.0499971, 0.02226081, -0.1116572, 0.000155977, 0.02192095, 0.003700934, -0.03874655, -0.0007124128
1.229, 0.225, 0.1105096, -0.0414435, -0.08568186, -0.005069593, 0.04677895, -0.005641564, -0.05802497, -0.005782006
1.449, 0.219996, 0.1110466, -0.04163227, -0.02143929, -0.01150183, 0.0711554, -0.0149416, -0.06274153, -0.01728384
1.644, 0.195004, 0.01635213, -0.0068897, 0.07109428, 0.01022564, 0.07432043, -0.01634002, -0.04887787, -0.007058199
1.879, 0.234987, 0.06011529, 0.07648528, -0.07778677, -0.007838558, 0.08857324, 0.001532864, -0.06715674, -0.01489676
2.084, 0.205013, -0.004099429, 0.0558563, -0.03455856, 0.01873372, 0.08790348, 0.01299537, -0.07424169, 0.003836964
2.304, 0.219993, -0.05333722, -0.09754025, -0.07110266, -0.02511277, 0.07625207, -0.008507675, -0.08988378, -0.02127581
2.494, 0.190007, 0.04748156, -0.05955659, -0.03773223, -0.002949473, 0.0850311, -0.02001319, -0.09705316, -0.02422528
2.719, 0.224999, 0.09653524, -0.03003032, -0.01825196, -0.007825648, 0.1065814, -0.02729415, -0.1011598, -0.03205093
2.749, 0.0299896, -0.0164696, -0.04653722, -0.01624459, -0.008409031, 0.106043, -0.02867323, -0.101647, -0.04045996
2.914, 0.164999, 0.06471086, 0.09638883, 0.06093385, -0.01898002, 0.1173549, -0.01321403, -0.09159295, -0.05943998
3.109, 0.195011, 0.0251471, 0.02251216, -0.06333944, 0.005452631, 0.122511, -0.009122981, -0.1039449, -0.05398735
3.329, 0.220008, 0.04634523, -0.08632755, -0.0627823, 0.002226965, 0.1316676, -0.02863828, -0.1177575, -0.05176038
3.579, 0.249986, -0.05300205, -0.0790189, 0.03013183, -0.01649221, 0.1174135, -0.04767993, -0.1102249, -0.06825259
3.774, 0.195006, -0.08739043, -0.03395325, -0.05510132, 0.06311747, 0.09995995, -0.05312338, -0.12097, -0.005135126
3.974, 0.200002, -0.1032259, -0.06611939, -0.03123918, -0.002678065, 0.07924695, -0.06624119, -0.1272179, -0.007813191
