0.299, 0.190006, -0.01760689, -0.001839599, -0.02609973, 0.01143636, -0.003345423, -0.0003495358, -0.004959117, 0.01143636
0.429, 0.130008, -0.01760689, -0.001839599, -0.02609973, -0.02034026, -0.005631578, -0.0006148608, -0.008352295, -0.008903901
0.549, 0.120012, 0.02033385, 0.001757204, -0.007524298, -0.006124948, -0.003189494, -0.0004257118, -0.0092553, -0.01502885
0.679, 0.12998, 0.02033385, 0.001757204, -0.007524298, -0.009927043, -0.0005433643, -0.0002370557, -0.01023331, -0.02495589
0.824, 0.144997, -0.05156479, -0.002669259, -0.0573821, 0.0101528, -0.008027459, -0.0004374011, -0.01855357, -0.01480309
0.884, 0.0600056, -0.05156479, -0.002669259, -0.0573821, -0.01072871, -0.01112367, -0.0005517523, -0.02199681, -0.0255318
1.064, 0.180009, 0.0561483, 0.01080815, 0.06134518, -0.01100277, -0.0009701075, 0.001135148, -0.01095415, -0.03653456
1.185, 0.12002, 0.0561483, 0.01080815, 0.06134518, -0.0005628216, 0.005811716, 0.002185331, -0.003591476, -0.03709738
1.309, 0.124981, 0.05145876, -0.03161819, -0.06169865, 0.009497305, 0.01209207, -0.002002139, -0.0113026, -0.02760008
1.444, 0.135009, 0.05145876, -0.03161819, -0.06169865, 0.007620742, 0.01891903, -0.006460987, -0.0196325, -0.01997934
1.599, 0.154973, 0.06968252, 0.03933585, -0.0214095, -0.0147262, 0.02983757, -0.0005819513, -0.02295039, -0.03470553
1.769, 0.170001, 0.06968252, 0.03933585, -0.0214095, -0.007044985, 0.04190858, 0.005690116, -0.02659003, -0.04175052
1.899, 0.130013, 0.002734051, 0.04686019, -0.008803515, -0.009560972, 0.04251802, 0.01176242, -0.02773461, -0.05131149
2.059, 0.159981, 0.002734051, 0.04686019, -0.008803515, 0.01880647, 0.04333934, 0.01922687, -0.029143, -0.03250502
2.184, 0.125022, 0.05564371, 0.03160681, -0.01530544, 0.001257726, 0.05042079, 0.02295025, -0.03105652, -0.0312473
2.334, 0.149992, 0.05564371, 0.03160681, -0.01530544, -0.004719218, 0.05891094, 0.02742795, -0.03335222, -0.03596652
2.449, 0.114986, 0.01319224, 0.08392172, 0.01049376, -0.006212847, 0.06077388, 0.03701695, -0.03214559, -0.04217936
2.554, 0.105018, 0.01319224, 0.08392172, 0.01049376, 0.01740262, 0.0625297, 0.04576402, -0.03104355, -0.02477674
2.669, 0.115005, 0.1051228, -0.04015043, -0.08638614, 0.01072327, 0.07450125, 0.04084842, -0.0409784, -0.01405346
2.774, 0.104986, 0.1051228, -0.04015043, -0.08638614, -0.02374569, 0.0854774, 0.03647849, -0.05004778, -0.03779915
2.895, 0.120027, 0.01819606, 0.01220295, -0.0301878, 0.002555639, 0.08771522, 0.03785959, -0.05367113, -0.03524351
3.044, 0.149967, 0.01819606, 0.01220295, -0.0301878, -0.02563835, 0.09050682, 0.03959234, -0.05819831, -0.06088186
3.194, 0.149997, -0.0168137, 0.0160856, -0.03158823, -0.01696026, 0.08813629, 0.04215412, -0.06293646, -0.07784212
3.349, 0.155017, -0.0168137, 0.0160856, -0.03158823, 0.01439876, 0.08573169, 0.04484279, -0.06783318, -0.06344336
3.580, 0.230024, -0.03019026, -0.04296258, -0.09215617, 0.007692813, 0.07817462, 0.03542054, -0.0890313, -0.05575054
3.714, 0.134967, 0.1288664, -0.01039487, 0.03182117, -0.01546817, 0.09546213, 0.0330506, -0.0847365, -0.07121871
3.864, 0.150013, 0.1288664, -0.01039487, 0.03182117, -0.002326138, 0.1146338, 0.03011958, -0.07996291, -0.07354485
3.989, 0.125004, -0.03560242, -0.03611089, -0.04177544, 0.009494659, 0.1098637, 0.02594479, -0.08518501, -0.0640502
4.094, 0.104978, -0.03560242, -0.03611089, -0.04177544, -0.008383878, 0.1058912, 0.02240093, -0.08957052, -0.07243408
4.224, 0.129998, 0.005919173, 0.1514994, -0.09712145, 0.01554159, 0.108084, 0.04198822, -0.1021961, -0.05689249
4.359, 0.135022, 0.005919173, 0.1514994, -0.09712145, -0.007110541, 0.1100451, 0.06236535, -0.1153096, -0.06400303
4.484, 0.124992, -0.06169639, 0.0990068, -0.1543737, -0.002232329, 0.1031408, 0.0752083, -0.1346051, -0.06623536
