0.005, 1.761406, 2.216481, 0.0173121, -0.05347936, 0.008328984, -0.3275963
0.009, 1.761406, 2.216481, 0.0173121, -0.05347936, 0.008328984, -0.3275963
0.015, 1.761339, 2.216582, 0.0174027, -0.05037999, 0.008820213, -0.3270981
0.020, 1.761339, 2.216582, 0.0174027, -0.05037999, 0.008820213, -0.3270981
0.025, 1.761339, 2.216582, 0.0174027, -0.05037999, 0.008820213, -0.3270981
0.030, 1.761403, 2.216646, 0.01732492, -0.05013399, 0.008869684, -0.327722
0.035, 1.761356, 2.216524, 0.01731717, -0.05254507, 0.008782475, -0.3275658
0.040, 1.761356, 2.216524, 0.01731717, -0.05254507, 0.008782475, -0.3275658
0.045, 1.761314, 2.216639, 0.01751857, -0.05305368, 0.007399576, -0.3278792
0.050, 1.761314, 2.216639, 0.01751857, -0.05305368, 0.007399576, -0.3278792
0.055, 1.761352, 2.216579, 0.01742216, -0.05200724, 0.007674499, -0.3279355
0.060, 1.761352, 2.216579, 0.01742216, -0.05200724, 0.007674499, -0.3279355
0.065, 1.761317, 2.216678, 0.01736414, -0.05185769, 0.008536208, -0.3264172
0.070, 1.761317, 2.216678, 0.01736414, -0.05185769, 0.008536208, -0.3264172
0.075, 1.761355, 2.216596, 0.01749485, -0.05076154, 0.007871245, -0.3267563
0.080, 1.761355, 2.216596, 0.01749485, -0.05076154, 0.007871245, -0.3267563
0.085, 1.761391, 2.216747, 0.0173358, -0.04877548, 0.008012833, -0.3296853
0.090, 1.761391, 2.216747, 0.0173358, -0.04877548, 0.008012833, -0.3296853
0.095, 1.761367, 2.216719, 0.01726862, -0.05064512, 0.00817887, -0.3293264
0.100, 1.761367, 2.216719, 0.01726862, -0.05064512, 0.00817887, -0.3293264
0.105, 1.761333, 2.216724, 0.01732608, -0.04870231, 0.008322499, -0.3290666
0.110, 1.761333, 2.216724, 0.01732608, -0.04870231, 0.008322499, -0.3290666
0.115, 1.761363, 2.216754, 0.01731201, -0.04848661, 0.008213126, -0.3294949
0.120, 1.761363, 2.216754, 0.01731201, -0.04848661, 0.008213126, -0.3294949
0.125, 1.761363, 2.216754, 0.01731201, -0.04848661, 0.008213126, -0.3294949
0.130, 1.761358, 2.216694, 0.01727816, -0.05062312, 0.008188974, -0.3288273
0.135, 1.761747, 2.216822, 0.01776099, -0.04949529, 0.004764438, -0.3272541
0.140, 1.761747, 2.216822, 0.01776099, -0.04949529, 0.004764438, -0.3272541
0.145, 1.761368, 2.216758, 0.01732844, -0.0485148, 0.008049926, -0.3287684
0.150, 1.761368, 2.216758, 0.01732844, -0.0485148, 0.008049926, -0.3287684
0.155, 1.761346, 2.216628, 0.01728776, -0.05057209, 0.008319923, -0.3294907
0.159, 1.761346, 2.216628, 0.01728776, -0.05057209, 0.008319923, -0.3294907
0.165, 1.761349, 2.21674, 0.01728892, -0.05066372, 0.00828367, -0.3286759
0.170, 1.761349, 2.21674, 0.01728892, -0.05066372, 0.00828367, -0.3286759
0.175, 1.761349, 2.21674, 0.01728892, -0.05066372, 0.00828367, -0.3286759
0.180, 1.761299, 2.216648, 0.01746731, -0.0530589, 0.007374424, -0.3284702
0.185, 1.761367, 2.216544, 0.01744574, -0.05075184, 0.008381356, -0.327217
0.190, 1.761367, 2.216544, 0.01744574, -0.05075184, 0.008381356, -0.327217
0.195, 1.761365, 2.216502, 0.01733136, -0.05260402, 0.008639742, -0.3271289
0.200, 1.761365, 2.216502, 0.01733136, -0.05260402, 0.008639742, -0.3271289
0.205, 1.761399, 2.216714, 0.01738884, -0.05111989, 0.008189334, -0.327426
0.210, 1.761399, 2.216714, 0.01738884, -0.05111989, 0.008189334, -0.327426
0.215, 1.761338, 2.216631, 0.01733341, -0.0499477, 0.008861101, -0.3273369
0.220, 1.761338, 2.216631, 0.01733341, -0.0499477, 0.008861101, -0.3273369
0.225, 1.761338, 2.216631, 0.01733341, -0.0499477, 0.008861101, -0.3273369
0.230, 1.761281, 2.216507, 0.01737213, -0.05570816, 0.007474625, -0.3289159
0.235, 1.761281, 2.216507, 0.01737213, -0.05570816, 0.007474625, -0.3289159
0.240, 1.761329, 2.21668, 0.01734745, -0.04974272, 0.008842929, -0.3280548
0.245, 1.761329, 2.21668, 0.01734745, -0.04974272, 0.008842929, -0.3280548
0.250, 1.761405, 2.216643, 0.01745393, -0.05138474, 0.007655726, -0.3269626
0.255, 1.761405, 2.216643, 0.01745393, -0.05138474, 0.007655726, -0.3269626
0.259, 1.761367, 2.2168, 0.0172882, -0.04943937, 0.007805017, -0.3288682
0.265, 1.761367, 2.2168, 0.0172882, -0.04943937, 0.007805017, -0.3288682
0.270, 1.76178, 2.21662, 0.01774468, -0.0527458, 0.005353374, -0.324856
0.274, 1.761349, 2.216571, 0.01726385, -0.05461894, 0.008139855, -0.3278221
0.280, 1.761349, 2.216571, 0.01726385, -0.05461894, 0.008139855, -0.3278221
0.285, 1.76138, 2.216707, 0.01735246, -0.05065681, 0.00842384, -0.3281952
0.290, 1.76138, 2.216707, 0.01735246, -0.05065681, 0.00842384, -0.3281952
0.295, 1.76138, 2.216707, 0.01735246, -0.05065681, 0.00842384, -0.3281952
0.300, 1.761364, 2.21663, 0.01729735, -0.0528977, 0.008443298, -0.3275513
0.305, 1.761364, 2.21663, 0.01729735, -0.0528977, 0.008443298, -0.3275513
0.310, 1.761417, 2.216555, 0.01727417, -0.0531226, 0.008606141, -0.3270584
0.315, 1.761373, 2.216633, 0.01738074, -0.05027403, 0.008750496, -0.327369
0.320, 1.761373, 2.216633, 0.01738074, -0.05027403, 0.008750496, -0.327369
0.325, 1.76138, 2.21665, 0.01736423, -0.05039079, 0.008449435, -0.3277891
0.330, 1.76138, 2.21665, 0.01736423, -0.05039079, 0.008449435, -0.3277891
0.335, 1.761427, 2.216714, 0.01739078, -0.05245207, 0.007528479, -0.3276137
0.340, 1.761427, 2.216714, 0.01739078, -0.05245207, 0.007528479, -0.3276137
0.345, 1.76138, 2.216605, 0.01738113, -0.0504499, 0.008617989, -0.3268335
0.350, 1.76138, 2.216605, 0.01738113, -0.0504499, 0.008617989, -0.3268335
0.355, 1.761377, 2.216643, 0.01739233, -0.05090656, 0.008557694, -0.3262552
0.360, 1.761377, 2.216643, 0.01739233, -0.05090656, 0.008557694, -0.3262552
0.365, 1.761355, 2.216548, 0.0172789, -0.05467542, 0.008306398, -0.3278602
0.369, 1.761355, 2.216548, 0.0172789, -0.05467542, 0.008306398, -0.3278602
0.375, 1.761363, 2.216721, 0.01737105, -0.05150554, 0.007753954, -0.3282625
0.380, 1.761363, 2.216721, 0.01737105, -0.05150554, 0.007753954, -0.3282625
0.385, 1.761363, 2.216721, 0.01737105, -0.05150554, 0.007753954, -0.3282625
0.390, 1.761369, 2.216614, 0.01742336, -0.05068601, 0.008696434, -0.3261294
0.395, 1.761398, 2.216655, 0.01739883, -0.05015663, 0.008678617, -0.3268576
0.400, 1.761398, 2.216655, 0.01739883, -0.05015663, 0.008678617, -0.3268576
0.405, 1.761321, 2.216569, 0.01734492, -0.05280637, 0.008641769, -0.3268185
0.410, 1.761321, 2.216569, 0.01734492, -0.05280637, 0.008641769, -0.3268185
0.415, 1.761295, 2.216714, 0.01747509, -0.05309573, 0.008022651, -0.3278252
0.420, 1.761295, 2.216714, 0.01747509, -0.05309573, 0.008022651, -0.3278252
0.425, 1.761364, 2.216689, 0.01720413, -0.0512922, 0.008327474, -0.3294469
0.430, 1.761364, 2.216689, 0.01720413, -0.0512922, 0.008327474, -0.3294469
0.435, 1.761327, 2.216641, 0.01746007, -0.05353563, 0.007594824, -0.328119
0.440, 1.761327, 2.216641, 0.01746007, -0.05353563, 0.007594824, -0.328119
0.445, 1.761402, 2.216512, 0.01736378, -0.05336059, 0.008690814, -0.3254116
0.450, 1.761402, 2.216512, 0.01736378, -0.05336059, 0.008690814, -0.3254116
0.455, 1.76179, 2.2166, 0.01774534, -0.05483907, 0.004689384, -0.3246453
0.460, 1.76179, 2.2166, 0.01774534, -0.05483907, 0.004689384, -0.3246453
0.465, 1.761392, 2.216668, 0.01736292, -0.05208404, 0.007927473, -0.3285637
0.470, 1.761392, 2.216668, 0.01736292, -0.05208404, 0.007927473, -0.3285637
0.475, 1.76138, 2.216761, 0.01733627, -0.049034, 0.007942759, -0.3287506
0.480, 1.76138, 2.216761, 0.01733627, -0.049034, 0.007942759, -0.3287506
0.485, 1.761462, 2.216574, 0.01730841, -0.04827994, 0.008887657, -0.3284701
0.490, 1.761462, 2.216574, 0.01730841, -0.04827994, 0.008887657, -0.3284701
0.495, 1.761351, 2.216808, 0.01731273, -0.0495156, 0.008033953, -0.3301769
0.500, 1.761351, 2.216808, 0.01731273, -0.0495156, 0.008033953, -0.3301769
0.505, 1.761355, 2.216743, 0.01733249, -0.04895961, 0.008443186, -0.3284084
0.510, 1.761355, 2.216743, 0.01733249, -0.04895961, 0.008443186, -0.3284084
0.515, 1.761793, 2.216644, 0.01780706, -0.05243321, 0.004994002, -0.3248394
0.520, 1.761793, 2.216644, 0.01780706, -0.05243321, 0.004994002, -0.3248394
0.525, 1.761363, 2.216702, 0.01736518, -0.05064348, 0.008540141, -0.3274598
0.530, 1.761363, 2.216702, 0.01736518, -0.05064348, 0.008540141, -0.3274598
0.535, 1.761364, 2.216627, 0.01740622, -0.05182446, 0.007983778, -0.3277043
0.540, 1.761364, 2.216627, 0.01740622, -0.05182446, 0.007983778, -0.3277043
0.545, 1.761362, 2.216801, 0.01734664, -0.04964938, 0.007671913, -0.3289444
0.550, 1.761362, 2.216801, 0.01734664, -0.04964938, 0.007671913, -0.3289444
0.555, 1.761337, 2.216762, 0.0173684, -0.04847749, 0.00811761, -0.3295255
0.560, 1.761337, 2.216762, 0.0173684, -0.04847749, 0.00811761, -0.3295255
0.565, 1.761337, 2.216762, 0.0173684, -0.04847749, 0.00811761, -0.3295255
0.570, 1.761362, 2.216736, 0.01734408, -0.04905875, 0.008208362, -0.3285978
0.575, 1.761362, 2.216736, 0.01734408, -0.04905875, 0.008208362, -0.3285978
0.580, 1.761399, 2.216708, 0.01732984, -0.04920281, 0.008244308, -0.3281204
0.585, 1.761375, 2.216732, 0.01733645, -0.04883171, 0.008346152, -0.3284864
0.590, 1.761375, 2.216732, 0.01733645, -0.04883171, 0.008346152, -0.3284864
0.595, 1.761349, 2.216639, 0.01728376, -0.05044451, 0.008372641, -0.3295352
0.599, 1.761349, 2.216639, 0.01728376, -0.05044451, 0.008372641, -0.3295352
0.605, 1.761396, 2.216701, 0.01734027, -0.04863044, 0.008124752, -0.3291184
0.610, 1.761396, 2.216701, 0.01734027, -0.04863044, 0.008124752, -0.3291184
0.615, 1.761395, 2.216609, 0.01738661, -0.05108453, 0.008275392, -0.3276814
0.620, 1.761395, 2.216609, 0.01738661, -0.05108453, 0.008275392, -0.3276814
0.625, 1.761395, 2.216609, 0.01738661, -0.05108453, 0.008275392, -0.3276814
0.630, 1.761372, 2.216689, 0.01740083, -0.05117746, 0.008356215, -0.3263299
0.635, 1.761374, 2.216803, 0.01732417, -0.04980494, 0.007665416, -0.3298116
0.640, 1.761374, 2.216803, 0.01732417, -0.04980494, 0.007665416, -0.3298116
0.645, 1.761442, 2.216684, 0.01739257, -0.05254064, 0.007801144, -0.3275435
0.650, 1.761442, 2.216684, 0.01739257, -0.05254064, 0.007801144, -0.3275435
0.655, 1.761442, 2.216684, 0.01739257, -0.05254064, 0.007801144, -0.3275435
0.660, 1.761372, 2.216623, 0.01737806, -0.05024526, 0.00870852, -0.3274007
0.665, 1.76138, 2.216749, 0.01741698, -0.04920118, 0.007712327, -0.3295421
0.670, 1.76138, 2.216749, 0.01741698, -0.04920118, 0.007712327, -0.3295421
0.675, 1.761365, 2.216799, 0.01729744, -0.04983985, 0.008027535, -0.328657
0.680, 1.761365, 2.216799, 0.01729744, -0.04983985, 0.008027535, -0.328657
0.685, 1.761366, 2.216726, 0.01733013, -0.04889288, 0.008362943, -0.329038
0.690, 1.761366, 2.216726, 0.01733013, -0.04889288, 0.008362943, -0.329038
0.695, 1.761366, 2.216726, 0.01733013, -0.04889288, 0.008362943, -0.329038
0.700, 1.761403, 2.216761, 0.01732519, -0.04906899, 0.008278031, -0.3287914
0.705, 1.761403, 2.216761, 0.01732519, -0.04906899, 0.008278031, -0.3287914
0.710, 1.761409, 2.216649, 0.01721322, -0.05134054, 0.008031831, -0.329524
0.715, 1.761389, 2.216754, 0.01731583, -0.04884076, 0.008449094, -0.3280833
0.720, 1.761389, 2.216754, 0.01731583, -0.04884076, 0.008449094, -0.3280833
0.725, 1.761435, 2.216399, 0.01728886, -0.05513396, 0.007870391, -0.3281163
0.730, 1.761435, 2.216399, 0.01728886, -0.05513396, 0.007870391, -0.3281163
0.735, 1.761373, 2.216626, 0.01733195, -0.05157093, 0.008750265, -0.3275292
0.740, 1.761373, 2.216626, 0.01733195, -0.05157093, 0.008750265, -0.3275292
0.745, 1.761386, 2.216526, 0.01724499, -0.05388906, 0.008610019, -0.3272835
0.750, 1.761386, 2.216526, 0.01724499, -0.05388906, 0.008610019, -0.3272835
0.755, 1.761328, 2.216567, 0.01718249, -0.04581868, 0.0109595, -0.3294759
0.760, 1.761328, 2.216567, 0.01718249, -0.04581868, 0.0109595, -0.3294759
0.765, 1.761305, 2.216692, 0.01746544, -0.05338191, 0.007513083, -0.3278921
0.770, 1.761305, 2.216692, 0.01746544, -0.05338191, 0.007513083, -0.3278921
0.775, 1.761338, 2.216509, 0.01732683, -0.05295397, 0.008713625, -0.327361
0.780, 1.761338, 2.216509, 0.01732683, -0.05295397, 0.008713625, -0.327361
0.785, 1.761406, 2.216677, 0.01736035, -0.0504676, 0.008522934, -0.3272353
0.790, 1.761406, 2.216677, 0.01736035, -0.0504676, 0.008522934, -0.3272353
0.795, 1.76136, 2.216662, 0.0173625, -0.0509758, 0.008673174, -0.3265961
0.800, 1.76136, 2.216662, 0.0173625, -0.0509758, 0.008673174, -0.3265961
0.805, 1.761386, 2.216565, 0.01731559, -0.05256707, 0.00863186, -0.3274631
0.809, 1.761386, 2.216565, 0.01731559, -0.05256707, 0.00863186, -0.3274631
0.815, 1.761386, 2.216565, 0.01731559, -0.05256707, 0.00863186, -0.3274631
0.820, 1.761436, 2.216738, 0.01735785, -0.05192741, 0.00811337, -0.3271054
0.825, 1.761352, 2.216557, 0.01729035, -0.05300491, 0.008748198, -0.3265193
0.830, 1.761352, 2.216557, 0.01729035, -0.05300491, 0.008748198, -0.3265193
0.835, 1.761352, 2.216557, 0.01729035, -0.05300491, 0.008748198, -0.3265193
0.840, 1.761324, 2.216622, 0.01741626, -0.05061872, 0.008706192, -0.326073
