0.030, 0.0250113, -0.01526252, 0.1160492, -0.08451816, -0.004860921, -0.0003817349, 0.002902537, -0.002113906, -0.004860921
0.049, 0.0199922, 0.06482628, 0.07582588, -0.03167071, 0.008476971, 0.00092164, 0.004412147, -0.002747074, 0.003616049
0.069, 0.0199921, -0.02540357, 0.1278849, -0.01439233, 0.008225627, 0.0004045285, 0.006966977, -0.003034806, 0.01184168
0.085, 0.0150226, 0.06079608, 0.01224785, -0.09422527, -0.01185611, 0.001315598, 0.007161773, -0.00445031, -1.443364e-05
0.089, 0.00498295, -0.02023921, 0.07021504, -0.08859473, -0.001285478, 0.001214752, 0.007511653, -0.004891773, -0.001299912
0.094, 0.00498504, -0.02023921, 0.07021504, -0.08859473, -0.01027026, 0.001114314, 0.007861808, -0.005333421, -0.01157017
0.099, 0.00499975, 0.1665336, -0.007354584, -0.01287146, -0.01759252, 0.001946458, 0.007815406, -0.005397775, -0.02916269
0.109, 0.0100077, 0.01079374, 0.06012686, 0.03223068, -0.01811695, 0.002071978, 0.008413728, -0.005075222, -0.04727964
0.185, 0.0750366, 0.02207281, 0.02472048, 0.0482736, 0.01602128, 0.003814064, 0.01018832, -0.001452935, -0.03125836
0.289, 0.104962, 0.005834747, -0.007041413, -0.02449669, 0.004922271, 0.004403094, 0.009430457, -0.004024161, -0.02633609
0.389, 0.100001, -0.03458682, 0.05066241, 0.07276782, 0.004653947, 0.001078995, 0.01458606, 0.003252679, -0.02168214
0.489, 0.100001, 0.00734054, -0.0154136, -0.02482581, -0.007822107, 0.001779463, 0.01302914, 0.0007700836, -0.02950424
0.599, 0.110008, 0.005983528, 0.1196897, -0.04077523, -0.0003556998, 0.002825831, 0.02617078, -0.003715507, -0.02985994
0.714, 0.114991, 0.04971996, 0.0737787, 0.0325372, -0.02232719, 0.008793946, 0.03448023, 2.599345e-05, -0.05218714
0.809, 0.0950077, -0.03071438, 0.05016769, -0.01202937, 0.01296108, 0.006128445, 0.03939227, -0.001116889, -0.03922606
0.874, 0.0649949, -0.0787876, 0.05500637, 0.03078338, -0.009284831, 0.001151792, 0.04316548, 0.0008838752, -0.04851089
0.969, 0.094994, 0.08585642, -0.06655817, -0.03165924, -0.01351234, 0.008991446, 0.03645479, -0.002123563, -0.06202322
